date,close
2013-07-15,96.22963028792189
2013-07-16,95.72261978180772
2013-07-17,96.49625393072749
2013-07-18,97.12029327269744
2013-07-19,97.19248324565446
2013-07-22,97.5897505270853
2013-07-23,97.1249568953304
2013-07-24,96.45112570576651
2013-07-25,95.74648364986821
2013-07-26,94.66657239610974
2013-07-29,94.76063856771087
2013-07-30,95.3486946907196
2013-07-31,93.83733154144635
2013-08-01,92.94777929879373
2013-08-02,93.02738512300361
2013-08-05,94.11023507122916
2013-08-06,93.7990795660065
2013-08-07,93.17620044659621
2013-08-08,89.7759739122536
2013-08-09,89.17969106613029
2013-08-12,90.15930317689613
2013-08-13,91.37842737895106
2013-08-14,91.2459546576129
2013-08-15,90.3465199519427
2013-08-16,91.15598608522876
2013-08-19,90.69537158177651
2013-08-20,91.19534876884678
2013-08-21,92.0830600296622
2013-08-22,93.40592340035042
2013-08-23,92.60724945235556
2013-08-26,92.13379706648375
2013-08-27,92.67587544503044
2013-08-28,90.63985869781676
2013-08-29,91.33407486158019
2013-08-30,93.00095266734618
2013-09-02,92.79943893887861
2013-09-03,92.66001744066496
2013-09-04,92.68945356001306
2013-09-05,91.7529612439901
2013-09-06,93.68201976880997
2013-09-09,94.35726170946467
2013-09-10,93.93210281599731
2013-09-11,93.48571821925752
2013-09-12,93.42869898252742
2013-09-13,94.52979027736305
2013-09-16,93.77008990112205
2013-09-17,93.77722818311398
2013-09-18,92.83610695032452
2013-09-19,93.30550539887284
2013-09-20,92.95691319541784
2013-09-23,93.99454872963486
2013-09-24,93.82843435919578
2013-09-25,94.75135671865539
2013-09-26,93.94188926006967
2013-09-27,93.23942311749602
2013-09-30,92.84860533934753
2013-10-01,91.75509351899287
2013-10-02,90.8518155140818
2013-10-03,89.18004120262036
2013-10-04,89.66670850442637
2013-10-07,88.60566275018392
2013-10-08,90.86114161188364
2013-10-09,90.99817284068155
2013-10-10,92.1751893730805
2013-10-11,93.20725447877977
2013-10-14,93.4800414062822
2013-10-15,93.86022829979777
2013-10-16,93.59130130597599
2013-10-17,92.66541289573523
2013-10-18,94.95992636551088
2013-10-21,94.34208571536722
2013-10-22,93.56085882872229
2013-10-23,95.53594231212853
2013-10-24,96.07925902124586
2013-10-25,95.30694666187999
2013-10-28,94.4217531932303
2013-10-29,95.13287933864471
2013-10-30,95.04078909974896
2013-10-31,96.07264324910884
2013-11-01,96.79544019915065
2013-11-04,95.74826476739199
2013-11-05,96.10639899491325
2013-11-06,98.23043895187399
2013-11-07,98.50647377425376
2013-11-08,98.66004480191286
2013-11-11,97.80041115208029
2013-11-12,97.2728612318265
2013-11-13,96.83496754885557
2013-11-14,97.22024943741974
2013-11-15,97.32900028908102
2013-11-18,97.26021444675656
2013-11-19,97.27302771328817
2013-11-20,97.3650433022262
2013-11-21,97.42622727906965
2013-11-22,97.87845316840644
2013-11-25,98.28003981546598
2013-11-26,98.27678530229402
2013-11-27,99.61658544173218
2013-11-28,99.94917309176094
2013-11-29,99.3323095499125
2013-12-02,101.14574183368595
2013-12-03,102.04484142677457
2013-12-04,102.66083251148947
2013-12-05,100.91919263511625
2013-12-06,100.53472113925253
2013-12-09,101.52443396745534
2013-12-10,102.3373391696931
2013-12-11,101.47363008334244
2013-12-12,100.73398265059427
2013-12-13,99.45757330322041
2013-12-16,99.94942240013796
2013-12-17,100.91069423725101
2013-12-18,101.25663726036778
2013-12-19,98.30249537721438
2013-12-20,98.14347962264766
2013-12-23,98.06706931878915
2013-12-24,98.4332129408964
2013-12-25,98.6996027884014
2013-12-26,99.39677278838022
2013-12-27,100.09673954048117
2013-12-30,100.68129977601343
2013-12-31,100.63129597407443
2014-01-01,100.87953550045012
2014-01-02,101.5258152829962
2014-01-03,101.50689656096468
2014-01-06,102.04135789566749
2014-01-07,100.7097182113766
2014-01-08,101.60745040108895
2014-01-09,101.96011779971508
2014-01-10,102.15176915722004
2014-01-13,101.20135345903441
2014-01-14,99.35033081265556
2014-01-15,101.2638215564273
2014-01-16,101.2783038994308
2014-01-17,99.64433105875717
2014-01-20,100.7368688092408
2014-01-21,100.5037662908552
2014-01-22,99.56891292843643
2014-01-23,99.92514976754259
2014-01-24,102.51016060231859
2014-01-27,103.34762811157239
2014-01-28,102.72414945147376
2014-01-29,102.77243607025888
2014-01-30,102.33845796669057
2014-01-31,102.28812015387547
2014-02-03,104.21471103951478
2014-02-04,105.30646195373454
2014-02-05,105.64012700630738
2014-02-06,105.94529859252813
2014-02-07,105.30258297942908
2014-02-10,106.18861071232755
2014-02-11,107.12863132837309
2014-02-12,107.6800783428999
2014-02-13,108.2821076331737
2014-02-14,107.00358583867526
2014-02-17,107.51541126288235
2014-02-18,106.38473360320258
2014-02-19,106.86519004600615
2014-02-20,106.79207036271067
2014-02-21,108.51777999609781
2014-02-24,108.2681087050365
2014-02-25,108.83884715739711
2014-02-26,109.09307456071518
2014-02-27,109.35200610558353
2014-02-28,110.91399745255475
2014-03-03,111.11456081504225
2014-03-04,109.70565466574
2014-03-05,108.32097044051369
2014-03-06,107.55892966216882
2014-03-07,108.62310391019258
2014-03-10,109.00675341760406
2014-03-11,108.94168249376304
2014-03-12,107.8966579615356
2014-03-13,108.0510036736295
2014-03-14,107.60572615084772
2014-03-17,108.03747189290797
2014-03-18,107.42897796838238
2014-03-19,106.53736860396262
2014-03-20,105.83508156647541
2014-03-21,105.38613937481745
2014-03-24,105.75425109655401
2014-03-25,101.39893549241552
2014-03-26,101.52609509294437
2014-03-27,100.08923545747308
2014-03-28,101.87909307370721
2014-03-31,104.07023164908158
2014-04-01,104.44568315934129
2014-04-02,104.2961189775953
2014-04-03,104.06106324559114
2014-04-04,105.24159736849556
2014-04-07,105.29108337272135
2014-04-08,105.57970856483851
2014-04-09,104.70790496629337
2014-04-10,104.9061254529762
2014-04-11,104.77178132750029
2014-04-14,106.44780013348742
2014-04-15,105.64699646898089
2014-04-16,106.45009412282451
2014-04-17,106.14287253240302
2014-04-18,108.18654220316715
2014-04-21,107.69008191079938
2014-04-22,107.06151056062319
2014-04-23,106.52565379420314
2014-04-24,103.8934784132056
2014-04-25,104.40714472556083
2014-04-28,105.17167789592253
2014-04-29,104.69893145924361
2014-04-30,104.77101071944807
2014-05-01,105.36082169853611
2014-05-02,105.61726457491922
2014-05-05,106.38257109535539
2014-05-06,106.67246602084843
2014-05-07,107.5397736094798
2014-05-08,106.80291633665047
2014-05-09,106.86020399522683
2014-05-12,106.98403562208895
2014-05-13,107.2042414394433
2014-05-14,108.96112945261174
2014-05-15,108.68340678230899
2014-05-16,108.8765349182382
2014-05-19,109.64582846295114
2014-05-20,111.04055227827254
2014-05-21,108.25292765033426
2014-05-22,106.94651690373351
2014-05-23,107.18997262319665
2014-05-26,106.2078054175503
2014-05-27,106.19567874182411
2014-05-28,106.19398164980878
2014-05-29,105.91586130410732
2014-05-30,105.25568372290044
2014-06-02,108.65197842023716
2014-06-03,109.61204245273034
2014-06-04,109.40930360618219
2014-06-05,109.36315709169358
2014-06-06,110.70582001765712
2014-06-09,111.85831513699038
2014-06-10,112.37109294202877
2014-06-11,112.25054654843463
2014-06-12,113.65143513091257
2014-06-13,114.67418426636107
2014-06-16,115.61024593727687
2014-06-17,115.36754281731729
2014-06-18,116.96936196123137
2014-06-19,117.02519880152025
2014-06-20,117.5153991384061
2014-06-23,117.20578768185162
2014-06-24,117.82732690882543
2014-06-25,117.73314928349774
2014-06-26,117.83952525782368
2014-06-27,118.48538440364258
2014-06-30,119.29927845719968
2014-07-01,118.29090584559574
2014-07-02,117.71044401847594
2014-07-03,117.39516880167761
2014-07-04,118.69925329015894
2014-07-07,117.18628796132286
2014-07-08,117.7961991802361
2014-07-09,118.44365485044226
2014-07-10,118.86166466099952
2014-07-11,117.84998753088043
2014-07-14,116.75064546108327
2014-07-15,117.57299417268716
2014-07-16,118.09148067042676
2014-07-17,117.44118924709477
2014-07-18,117.91050488595516
2014-07-21,116.84931049425369
2014-07-22,117.42947964863512
2014-07-23,118.36356060691911
2014-07-24,117.77924854077835
2014-07-25,116.80210440914449
2014-07-28,115.82397238397108
2014-07-29,116.09129568359384
2014-07-30,116.29096075501519
2014-07-31,116.06730708691796
2014-08-01,115.67836142829545
2014-08-04,115.56864368185558
2014-08-05,115.26726630260625
2014-08-06,115.51797841783717
2014-08-07,116.14269932132271
2014-08-08,116.03091015140075
2014-08-11,116.64882171499396
2014-08-12,118.65688378883257
2014-08-13,118.64726644730968
2014-08-14,119.47997323202253
2014-08-15,119.3107568925199
2014-08-18,119.76062151048541
2014-08-19,119.39232330987868
2014-08-20,121.819686884795
2014-08-21,122.47787133313848
2014-08-22,121.78697809243137
2014-08-25,121.61860063550225
2014-08-26,120.64869985545465
2014-08-27,120.87158567511833
2014-08-28,120.50032434043365
2014-08-29,118.79442300710052
2014-09-01,119.44870996093029
2014-09-02,119.26866233297761
2014-09-03,118.8306763718999
2014-09-04,116.98505193734687
2014-09-05,118.18745131593424
2014-09-08,117.57430699469582
2014-09-09,116.03430930107935
2014-09-10,115.60518708349319
2014-09-11,116.65041486435095
2014-09-12,116.34164614193064
2014-09-15,118.29500475764092
2014-09-16,120.70072440558415
2014-09-17,120.70645154787663
2014-09-18,119.10001376860657
2014-09-19,116.40312847681822
2014-09-22,116.27242596105876
2014-09-23,113.97862032419386
2014-09-24,114.85070795950132
2014-09-25,116.27262957005664
2014-09-26,117.72727598338047
2014-09-29,116.94215578799898
2014-09-30,117.17973642354671
2014-10-01,117.11772705963747
2014-10-02,116.41855924807764
2014-10-03,117.52747633473315
2014-10-06,115.79403041657817
2014-10-07,115.45418265133667
2014-10-08,115.06278928565936
2014-10-09,116.26183918473198
2014-10-10,115.80359798245048
2014-10-13,115.6032538240241
2014-10-14,118.02860977006905
2014-10-15,118.14740316923617
2014-10-16,116.55448733482989
2014-10-17,118.66513825630737
2014-10-20,118.57205225681535
2014-10-21,120.41729239640703
2014-10-22,119.12409892663223
2014-10-23,118.24169023424369
2014-10-24,118.1979386457349
2014-10-27,119.39028883346839
2014-10-28,117.2719004266524
2014-10-29,118.39167105796369
2014-10-30,119.9221723058701
2014-10-31,122.02997440677277
2014-11-03,123.05115821137107
2014-11-04,123.68090417138326
2014-11-05,121.07493244849874
2014-11-06,118.8114466853946
2014-11-07,120.87396522773186
2014-11-10,121.18836159957877
2014-11-11,122.14787376168846
2014-11-12,120.83409038115134
2014-11-13,120.81764649780295
2014-11-14,120.20445943254508
2014-11-17,120.37735942924182
2014-11-18,119.62855967318436
2014-11-19,118.95525001246874
2014-11-20,117.630721057207
2014-11-21,116.38981073305801
2014-11-24,115.33450242920111
2014-11-25,113.95360135575314
2014-11-26,113.66263098006253
2014-11-27,114.3878701390761
2014-11-28,115.75427145518722
2014-12-01,117.68125769735892
2014-12-02,117.36327546987269
2014-12-03,117.55603884886006
2014-12-04,117.78862472121641
2014-12-05,116.98976647778487
2014-12-08,118.03243066090951
2014-12-09,117.66110715255829
2014-12-10,118.44035185885748
2014-12-11,118.70934440767704
2014-12-12,118.557768832915
2014-12-15,117.36226945442077
2014-12-16,118.10383102636237
2014-12-17,118.13048620791537
2014-12-18,118.41720750698028
2014-12-19,116.32590833490184
2014-12-22,115.48269696385556
2014-12-23,114.8351103413863
2014-12-24,115.92686904221917
2014-12-25,116.4883082829071
2014-12-26,116.19793574917745
2014-12-29,116.68471259875889
2014-12-30,116.81975373124254
2014-12-31,119.28251859072286
2015-01-01,119.15016144046713
2015-01-02,120.47438064270692
2015-01-05,120.5340998286866
2015-01-06,121.51567324561934
2015-01-07,121.61132248094349
2015-01-08,118.1794926705428
2015-01-09,119.8018664881281
2015-01-12,121.027805530335
2015-01-13,122.00153052426148
2015-01-14,120.71451143925678
2015-01-15,119.71771179461714
2015-01-16,120.74658037942893
2015-01-19,121.15491666251195
2015-01-20,121.07986478093554
2015-01-21,118.1151283435961
2015-01-22,119.99416169752718
2015-01-23,120.04330521799658
2015-01-26,118.1862583383437
2015-01-27,116.35058504401552
2015-01-28,115.05241110915783
2015-01-29,115.03870541145727
2015-01-30,114.119929220147
2015-02-02,115.92080960256443
2015-02-03,115.72042970893501
2015-02-04,114.69394161961057
2015-02-05,115.24211292025089
2015-02-06,115.36998979672211
2015-02-09,115.68223116508503
2015-02-10,115.36415607572484
2015-02-11,115.73805444219538
2015-02-12,114.45245893831688
2015-02-13,113.63228937820745
2015-02-16,113.83537463429259
2015-02-17,113.43735721459124
2015-02-18,112.98878522404499
2015-02-19,112.61445757561657
2015-02-20,113.43781309041161
2015-02-23,113.58162621765173
2015-02-24,114.33411358784905
2015-02-25,113.70950838250269
2015-02-26,114.32313294518836
2015-02-27,115.02537284706176
2015-03-02,115.31386926766376
2015-03-03,115.11248823545486
2015-03-04,114.29712259993974
2015-03-05,113.74636037160786
2015-03-06,111.30274918840739
2015-03-09,113.85525510795173
2015-03-10,114.12692744278417
2015-03-11,112.87035139098869
2015-03-12,113.19669005557958
2015-03-13,113.54809996789186
2015-03-16,115.17544032410183
2015-03-17,114.83017876215156
2015-03-18,114.48223893603924
2015-03-19,114.90863556488522
2015-03-20,113.45593683965033
2015-03-23,113.79643514748041
2015-03-24,115.54358318958937
2015-03-25,116.15152605631538
2015-03-26,116.36211323984533
2015-03-27,116.01770523399526
2015-03-30,115.91526010122803
2015-03-31,115.54676508259804
2015-04-01,117.47486968774083
2015-04-02,116.78978660169217
2015-04-03,116.15110748279011
2015-04-06,117.40050138497445
2015-04-07,118.38369466251812
2015-04-08,119.3132448527008
2015-04-09,118.73611020799082
2015-04-10,119.10664410242384
2015-04-13,122.66186971598663
2015-04-14,122.96103510555385
2015-04-15,122.31033231194179
2015-04-16,121.73102695821775
2015-04-17,121.37784266917882
2015-04-20,120.79966744868702
2015-04-21,120.88686901233821
2015-04-22,121.18547726421608
2015-04-23,121.25716660418384
2015-04-24,116.90830360207569
2015-04-27,116.5574643421867
2015-04-28,118.66659868551324
2015-04-29,119.90019851456857
2015-04-30,119.6827310617272
2015-05-01,120.41391258780652
2015-05-04,121.14678442085204
2015-05-05,120.295693661327
2015-05-06,120.23063504761038
2015-05-07,119.9958590660621
2015-05-08,119.08519195948095
2015-05-11,117.72269000033795
2015-05-12,119.0248602252584
2015-05-13,119.47448539449968
2015-05-14,121.1129312065127
2015-05-15,120.65059074457444
2015-05-18,121.43506158408277
2015-05-19,117.04754321605797
2015-05-20,117.80667479631126
2015-05-21,117.46834943296763
2015-05-22,116.57480267754106
2015-05-25,117.74166070008705
2015-05-26,118.25076473416448
2015-05-27,117.93409337976189
2015-05-28,117.6700819162407
2015-05-29,117.07749887238461
2015-06-01,116.22321724797271
2015-06-02,116.02646492183443
2015-06-03,116.4351613581676
2015-06-04,116.97445749817197
2015-06-05,117.51141102630449
2015-06-08,117.23681255067658
2015-06-09,116.25700948189804
2015-06-10,116.65928502141239
2015-06-11,118.7119160613773
2015-06-12,119.38076602139293
2015-06-15,117.72314847360586
2015-06-16,118.04883375861577
2015-06-17,118.26214635571877
2015-06-18,119.59901032451883
2015-06-19,120.16353132783988
2015-06-22,118.5471075612641
2015-06-23,119.68200332048211
2015-06-24,120.84814879980092
2015-06-25,121.47289956208273
2015-06-26,121.7475252506883
2015-06-29,119.5039850127346
2015-06-30,119.88266703039663
2015-07-01,120.25180549962427
2015-07-02,119.08349335433716
2015-07-03,118.35290046933318
2015-07-06,117.63719662427083
2015-07-07,120.79812463240404
2015-07-08,120.96051675523387
2015-07-09,120.34883274155801
2015-07-10,120.56282897752384
2015-07-13,120.57116941980652
2015-07-14,122.34642525970563
2015-07-15,120.94070583779643
2015-07-16,120.9793112914189
2015-07-17,120.59545341431841
2015-07-20,121.95046809137801
2015-07-21,124.52345856903075
2015-07-22,125.50200021397163
2015-07-23,128.27372127850902
2015-07-24,127.21642312815662
2015-07-27,124.32522199667861
2015-07-28,123.70535147617876
2015-07-29,123.86121777371653
2015-07-30,126.24586180145
2015-07-31,126.26083312951704
2015-08-03,122.59619356630004
2015-08-04,122.3916249753454
2015-08-05,122.66320636497213
2015-08-06,125.05864749466662
2015-08-07,124.02291548415036
2015-08-10,123.7464002679919
2015-08-11,125.3270811718321
2015-08-12,123.06748720416093
2015-08-13,122.24110894309912
2015-08-14,122.45965442490005
2015-08-17,122.31118240715683
2015-08-18,120.22018941779979
2015-08-19,120.64806245062118
2015-08-20,121.62442222020324
2015-08-21,120.29383472626638
2015-08-24,120.98537743991862
2015-08-25,118.39950727187356
2015-08-26,120.44647097161962
2015-08-27,119.80995097833495
2015-08-28,119.20087106057551
2015-08-31,119.84023270004747
2015-09-01,119.05644470417546
2015-09-02,119.51428219623703
2015-09-03,119.11437217655742
2015-09-04,119.01145575959156
2015-09-07,119.4449710439641
2015-09-08,117.853576931944
2015-09-09,116.78574930463847
2015-09-10,114.51920239578
2015-09-11,113.53029529082332
2015-09-14,110.96502799175558
2015-09-15,112.47957842402158
2015-09-16,112.71814009159516
2015-09-17,113.73725124660663
2015-09-18,112.62156019414627
2015-09-21,112.39073120714953
2015-09-22,113.04808900985086
2015-09-23,113.79021738808761
2015-09-24,112.17963851631669
2015-09-25,110.77488226552418
2015-09-28,111.94797829075651
2015-09-29,110.7529718850727
2015-09-30,110.47666607525687
2015-10-01,110.91710952500291
2015-10-02,109.83977838032266
2015-10-05,109.43199245092958
2015-10-06,109.66699263221233
2015-10-07,108.77022447050257
2015-10-08,109.69518353285991
2015-10-09,108.79053643194796
2015-10-12,108.20016883127683
2015-10-13,105.34010286643851
2015-10-14,105.66022980329109
2015-10-15,107.30028396434975
2015-10-16,106.20237979387319
2015-10-19,104.48378432437787
2015-10-20,105.62332068056548
2015-10-21,104.05129316814812
2015-10-22,103.86337857456707
2015-10-23,101.98897409105061
2015-10-26,102.29803631158178
2015-10-27,100.74373590446383
2015-10-28,99.51001352514544
2015-10-29,101.19718236170701
2015-10-30,100.93539857741702
2015-11-02,101.82701645251151
2015-11-03,98.66952927376211
2015-11-04,98.74067179590129
2015-11-05,99.11977132262201
2015-11-06,98.12888492845177
2015-11-09,96.03946296205343
2015-11-10,94.48353860691537
2015-11-11,93.89564249290066
2015-11-12,93.93804798278256
2015-11-13,93.0703375989375
2015-11-16,92.30075812173172
2015-11-17,91.6976352335455
2015-11-18,91.34026778253023
2015-11-19,91.78995314110242
2015-11-20,91.74206253474098
2015-11-23,94.25973148187451
2015-11-24,93.0936425334735
2015-11-25,93.37947420787711
2015-11-26,94.04236396238537
2015-11-27,94.18031727914963
2015-11-30,94.43561297758312
2015-12-01,93.17693363265445
2015-12-02,94.67320432199774
2015-12-03,95.23861171485574
2015-12-04,94.98151433803528
2015-12-07,94.91634624929227
2015-12-08,94.6032940192109
2015-12-09,95.8430240394677
2015-12-10,94.94484933739174
2015-12-11,94.3536129142267
2015-12-14,94.90735066676959
2015-12-15,94.3430704594401
2015-12-16,94.12402470217353
2015-12-17,93.93414690295558
2015-12-18,93.2218930298404
2015-12-21,93.15598415566562
2015-12-22,93.05861583387276
2015-12-23,94.42631280270587
2015-12-24,94.27103458754267
2015-12-25,93.76045311493425
2015-12-28,94.62387599026688
2015-12-29,94.94108000177283
2015-12-30,95.4603315208911
2015-12-31,95.55399890362267
2016-01-01,96.14686317113235
2016-01-04,96.42912609895718
2016-01-05,96.56094194679898
2016-01-06,97.0725596288832
2016-01-07,97.72972328332811
2016-01-08,99.51925764986767
2016-01-11,100.04282636759851
2016-01-12,100.34456495266753
2016-01-13,101.10426577007581
2016-01-14,99.7526136534803
2016-01-15,99.6979796112054
2016-01-18,99.78741190821829
2016-01-19,99.94523720990107
2016-01-20,99.56530046346178
2016-01-21,99.44620262819595
2016-01-22,100.37822812231971
2016-01-25,98.95620844631654
2016-01-26,98.32733761519307
2016-01-27,96.98310466013454
2016-01-28,98.03924491388194
2016-01-29,97.6398061614595
2016-02-01,97.44677304092276
2016-02-02,97.50267853922333
2016-02-03,97.83466576818437
2016-02-04,97.20450806793643
2016-02-05,97.66550799083352
2016-02-08,96.60416061420123
2016-02-09,96.08948397724407
2016-02-10,94.30479028084811
2016-02-11,95.18402978076503
2016-02-12,97.9081461301876
2016-02-15,95.79880130150369
2016-02-16,96.66097978896114
2016-02-17,97.26538496221895
2016-02-18,98.02169737715005
2016-02-19,97.63161333252913
2016-02-22,97.81607437729105
2016-02-23,97.24441089435712
2016-02-24,97.77971038009458
2016-02-25,97.92397671764502
2016-02-26,100.73680879005155
2016-02-29,101.05103382964941
2016-03-01,100.7162053733345
2016-03-02,100.23171940238038
2016-03-03,100.52440902000535
2016-03-04,100.2348855910659
2016-03-07,101.76163390330079
2016-03-08,102.1206056285977
2016-03-09,101.9893309316287
2016-03-10,101.44227320992331
2016-03-11,102.18164146663915
2016-03-14,103.4020854765167
2016-03-15,104.57274807339796
2016-03-16,102.64975542057417
2016-03-17,103.23739645483457
2016-03-18,103.01856970792163
2016-03-21,104.00949179877131
2016-03-22,103.54017676033236
2016-03-23,104.65534386990687
2016-03-24,103.82420619369395
2016-03-25,107.97270319612007
2016-03-28,106.6302397103191
2016-03-29,107.0069613079409
2016-03-30,108.818443620435
2016-03-31,108.31020506162041
2016-04-01,107.93822430875979
2016-04-04,107.96938206206991
2016-04-05,108.27416775867269
2016-04-06,110.58018745336584
2016-04-07,112.11229592604172
2016-04-08,111.55162777162847
2016-04-11,109.33945584117602
2016-04-12,109.34282534692154
2016-04-13,108.15730147197698
2016-04-14,108.96185713272222
2016-04-15,109.3913527504454
2016-04-18,107.77659622139308
2016-04-19,109.25962727508771
2016-04-20,108.60805672904887
2016-04-21,108.15483153525318
2016-04-22,106.5858075772059
2016-04-25,107.88186966753518
2016-04-26,108.2446335774178
2016-04-27,110.31087524318369
2016-04-28,109.57692015548044
2016-04-29,110.41253373994539
2016-05-02,110.8982173397163
2016-05-03,110.32744480662089
2016-05-04,110.84482098106234
2016-05-05,110.46060871078495
2016-05-06,108.77578276356445
2016-05-09,109.5182828208115
2016-05-10,110.49558788522371
2016-05-11,112.31385096333175
2016-05-12,113.03255191471477
2016-05-13,114.89235674248557
2016-05-16,113.2634211697642
2016-05-17,113.73984882169201
2016-05-18,115.23185070726012
2016-05-19,115.80337029222063
2016-05-20,114.27667446215789
2016-05-23,112.15859556517817
2016-05-24,112.93065025825013
2016-05-25,114.27690800011278
2016-05-26,115.55850779183325
2016-05-27,115.22287409685343
2016-05-30,112.96662706737447
2016-05-31,112.06796274869988
2016-06-01,112.04906643619381
2016-06-02,112.82157132625368
2016-06-03,113.0305437047062
2016-06-06,111.83019149335809
2016-06-07,111.20252178061394
2016-06-08,111.57213802298347
2016-06-09,111.55800575880883
2016-06-10,114.6032178481995
2016-06-13,114.2217600849263
2016-06-14,114.13924303685849
2016-06-15,113.73102285556871
2016-06-16,113.02033995378851
2016-06-17,113.15328630774906
2016-06-20,113.3749262830229
2016-06-21,113.64613682902811
2016-06-22,115.00382242010056
2016-06-23,116.00945541840288
2016-06-24,115.90661122662414
2016-06-27,114.93690912949377
2016-06-28,116.18637154719735
2016-06-29,114.67429929244145
2016-06-30,113.76503551998402
2016-07-01,113.3381887839927
2016-07-04,115.21625855407851
2016-07-05,110.4948852467238
2016-07-06,109.07038069282002
2016-07-07,108.43987851836157
2016-07-08,106.76298681393004
2016-07-11,106.09381302675554
2016-07-12,105.15916385627744
2016-07-13,103.08258367720775
2016-07-14,104.1940605229746
2016-07-15,102.28348732428863
2016-07-18,102.45557419956153
2016-07-19,102.90073690685718
2016-07-20,102.54240485964436
2016-07-21,102.99468174154258
2016-07-22,102.96693312049636
2016-07-25,103.61141993636704
2016-07-26,101.95051970617364
2016-07-27,102.3328799507671
2016-07-28,102.71704288070534
2016-07-29,101.89025898671599
